	9.946948964189471e-01

 400	3.932800000000006e-11
	9.946948964189212e-01

 401	3.942800000000006e-11
	9.946948964189091e-01

 402	3.952800000000006e-11
	9.946948964188906e-01

 403	3.962800000000006e-11
	9.946948964188747e-01

 404	3.972800000000006e-11
	9.946948964188654e-01

 405	3.982800000000005e-11
	9.946948964188550e-01

 406	3.992800000000005e-11
	9.946948964188450e-01

 407	4.002800000000005e-11
	9.946948964188277e-01

 408	4.012800000000005e-11
	9.946948964188042e-01

 409	4.022800000000005e-11
	9.946948964187824e-01

 410	4.032800000000005e-11
	9.946948964187675e-01

 411	4.042800000000004e-11
	9.946948964187621e-01

 412	4.052800000000004e-11
	9.946948964187602e-01

 413	4.062800000000004e-11
	9.946948964187594e-01

 414	4.072800000000004e-11
	9.946948964187552e-01

 415	4.082800000000004e-11
	9.946948964187515e-01

 416	4.092800000000004e-11
	9.946948964187432e-01

 417	4.102800000000003e-11
	9.946948964187277e-01

 418	4.112800000000003e-11
	9.946948964187095e-01

 419	4.122800000000003e-11
	9.946948964186931e-01

 420	4.132800000000003e-11
	9.946948964186869e-01

 421	4.142800000000003e-11
	9.946948964186867e-01

 422	4.152800000000003e-11
	9.946948964186909e-01

 423	4.162800000000002e-11
	9.946948964186799e-01

 424	4.172800000000002e-11
	9.946948964186694e-01

 425	4.182800000000002e-11
	9.946948964186687e-01

 426	4.192800000000002e-11
	9.946948964186625e-01

 427	4.202800000000002e-11
	9.946948964186421e-01

 428	4.212800000000002e-11
	9.946948964186177e-01

 429	4.222800000000001e-11
	9.946948964186061e-01

 430	4.232800000000001e-11
	9.946948964185962e-01

 431	4.242800000000001e-11
	9.946948964185826e-01

 432	4.252800000000001e-11
	9.946948964185597e-01

 433	4.262800000000001e-11
	9.946948964185376e-01

 434	4.272800000000001e-11
	9.946948964185200e-01

 435	4.282800000000000e-11
	9.946948964185078e-01

 436	4.292800000000000e-11
	9.946948964184998e-01

 437	4.302800000000000e-11
	9.946948964184866e-01

 438	4.312800000000000e-11
	9.946948964184629e-01

 439	4.322800000000000e-11
	9.946948964184400e-01

 440	4.332800000000000e-11
	9.946948964184236e-01

 441	4.342799999999999e-11
	9.946948964184178e-01

 442	4.352799999999999e-11
	9.946948964184090e-01

 443	4.362799999999999e-11
	9.946948964183993e-01

 444	4.372799999999999e-11
	9.946948964183813e-01

 445	4.382799999999999e-11
	9.946948964183571e-01

 446	4.392799999999999e-11
	9.946948964183470e-01

 447	4.402799999999998e-11
	9.946948964183303e-01

 448	4.412799999999998e-11
	9.946948964183016e-01

 449	4.422799999999998e-11
	9.946948964182792e-01

 450	4.432799999999998e-11
	9.946948964182601e-01

 451	4.442799999999998e-11
	9.946948964182414e-01

 452	4.452799999999998e-11
	9.946948964182218e-01

 453	4.462799999999998e-11
	9.946948964182026e-01

 454	4.472799999999997e-11
	9.946948964181717e-01

 455	4.482799999999997e-11
	9.946948964181294e-01

 456	4.492799999999997e-11
	9.946948964181096e-01

 457	4.502799999999997e-11
	9.946948964181029e-01

 458	4.512799999999997e-11
	9.946948964180998e-01

 459	4.522799999999997e-11
	9.946948964180831e-01

 460	4.532799999999996e-11
	9.946948964180643e-01

 461	4.542799999999996e-11
	9.946948964180520e-01

 462	4.552799999999996e-11
	9.946948964180384e-01

 463	4.562799999999996e-11
	9.946948964180339e-01

 464	4.572799999999996e-11
	9.946948964180160e-01

 465	4.582799999999996e-11
	9.946948964179863e-01

 466	4.592799999999995e-11
	9.946948964179685e-01

 467	4.602799999999995e-11
	9.946948964179575e-01

 468	4.612799999999995e-11
	9.946948964179448e-01

 469	4.622799999999995e-11
	9.946948964179190e-01

 470	4.632799999999995e-11
	9.946948964178801e-01

 471	4.642799999999995e-11
	9.946948964178433e-01

 472	4.652799999999994e-11
	9.946948964178191e-01

 473	4.662799999999994e-11
	9.946948964177925e-01

 474	4.672799999999994e-11
	9.946948964177735e-01

 475	4.682799999999994e-11
	9.946948964177678e-01

 476	4.692799999999994e-11
	9.946948964177562e-01

 477	4.702799999999994e-11
	9.946948964177407e-01

 478	4.712799999999993e-11
	9.946948964177357e-01

 479	4.722799999999993e-11
	9.946948964177358e-01

 480	4.732799999999993e-11
	9.946948964177273e-01

 481	4.742799999999993e-11
	9.946948964177118e-01

 482	4.752799999999993e-11
	9.946948964176950e-01

 483	4.762799999999993e-11
	9.946948964176807e-01

 484	4.772799999999992e-11
	9.946948964176819e-01

 485	4.782799999999992e-11
	9.946948964176882e-01

 486	4.792799999999992e-11
	9.946948964176771e-01

 487	4.802799999999992e-11
	9.946948964176596e-01

 488	4.812799999999992e-11
	9.946948964176423e-01

 489	4.822799999999992e-11
	9.946948964176242e-01

 490	4.832799999999991e-11
	9.946948964176138e-01

 491	4.842799999999991e-11
	9.946948964175987e-01

 492	4.852799999999991e-11
	9.946948964175708e-01

 493	4.862799999999991e-11
	9.946948964175590e-01

 494	4.872799999999991e-11
	9.946948964175539e-01

 495	4.882799999999991e-11
	9.946948964175349e-01

 496	4.892799999999990e-11
	9.946948964175224e-01

 497	4.902799999999990e-11
	9.946948964175123e-01

 498	4.912799999999990e-11
	9.946948964174929e-01

 499	4.922799999999990e-11
	9.946948964174694e-01

 500	4.932799999999990e-11
	9.946948964174436e-01

 501	4.942799999999990e-11
	9.946948964174329e-01

 502	4.952799999999989e-11
	9.946948964174305e-01

 503	4.962799999999989e-11
	9.946948964174238e-01

 504	4.972799999999989e-11
	9.946948964174198e-01

 505	4.982799999999989e-11
	9.946948964174231e-01

 506	4.992799999999989e-11
	9.946948964174057e-01

 507	5.002799999999989e-11
	9.946948964173780e-01

 508	5.012799999999988e-11
	9.946948964173510e-01

 509	5.022799999999988e-11
	9.946948964173205e-01

 510	5.032799999999988e-11
	9.946948964173014e-01

 511	5.042799999999988e-11
	9.946948964172820e-01

 512	5.052799999999988e-11
	9.946948964172668e-01

 513	5.062799999999988e-11
	9.946948964172448e-01

 514	5.072799999999988e-11
